,Unnamed: 0.1,Unnamed: 0,title,tmdbid,rank,release_date,runtime,summary,genres,production,country,director,starring,poster_path,study_level
310,310,931,The Breakfast Club,2108,7.7,1985-02-15,98,"Five high school students from different walks of life endure a Saturday detention under a power-hungry principal. The disparate group includes rebel John, princess Claire, outcast Allison, brainy Brian and Andrew, the jock. Each has a chance to tell his or her story, making the others see them a little differently -- and when the day ends, they question whether school will ever be the same.","Comedy, Drama",Universal Pictures,United States of America,John Hughes,"Judd Nelson, Ron Dean, Ally Sheedy, Emilio Estevez, Mercedes Hall, Fran Gargano, John Hughes, Mary Christian, Anthony Michael Hall, Molly Ringwald, Tim Gamble, Paul Gleason, Perry Crawford, John Kapelos",/vSqk5BeQ1HvP9wq0rWZyWqiwXeF.jpg,B1
316,316,949,The Sound of Music,15121,7.7,1965-03-29,174,"In the years before the Second World War, a tomboyish postulant at an Austrian abbey is hired as a governess in the home of a widowed naval captain with seven children, and brings a new love of life and music into the home.","Drama, Family, Music, Romance",Robert Wise Productions,United States of America,Robert Wise,"Eleanor Parker, Sam Harris, Bill Lee, Richard Haydn, Daniel Truhitte, Heather Menzies, Norma Varden, Leoda Richards, Evadne Baker, Julie Andrews, Margery MacKay, Doris Lloyd, Gertrude Astor, Peggy Wood, Doreen Tryden, Frank Baker, Christopher Plummer, Nicholas Hammond, Ben Wright, Marni Nixon, Bert Stevens, Anna Lee, Angela Cartwright, Kym Karath, Duane Chase, Gilchrist Stuart, Portia Nelson, Charmian Carr, Ada Beth Lee, Debbie Turner",/5qQTu2iGTiQ2UvyGp0beQAZ2rKx.jpg,B1
363,363,1082,The Warriors,11474,7.7,1979-02-01,94,"Prominent gang leader Cyrus calls a meeting of New York's gangs to set aside their turf wars and take over the city. At the meeting, a rival leader kills Cyrus, but a Coney Island gang called the Warriors is wrongly blamed for Cyrus' death. Before you know it, the cops and every gangbanger in town is hot on the Warriors' trail.","Action, Thriller",Paramount Pictures,United States of America,Walter Hill,"Brian Tyler, Terry Michos, John Snyder, Dorsey Wright, Iris Klein, George Lee Miles, Edward Sewer, Michael Garfield, David Patrick Kelly, Doran Clark, Lisa Maurer, Konrad Sheehan, Harry Madsen, Roger Hill, Tony Clark, Frank Ferrara, James Remar, Katie Kaufman, Victor Magnotta, Mercedes Ruehl, Michael Beck, Bill Anagnos, Joel Weiss, Lynne Thigpen, David Harris, Victoria Vanderkloot, Irwin Keyes, Thomas G. Waites, Robert Townsend, Tommy J. Huff, Tom McKitterick, Antone Pagán, Johnny Barnes, Rob Ryder, Apache Ramos, Ginny Ortiz, Craig R. Baxley, Steve James, Deborah Van Valkenburgh, Marcelino Sánchez, Sonny Landham, Paul Greco, Jery Hewitt, Steven Chambers, Gary Baxley, Lane Ruoff, Tom McNamara, Leon Delaney, J.W. Smith",/fCDXAJcPvpsMd5CL1kBKkkNGW3X.jpg,B2
401,401,1204,The Martian,286217,7.7,2015-09-30,141,"During a manned mission to Mars, Astronaut Mark Watney is presumed dead after a fierce storm and left behind by his crew. But Watney has survived and finds himself stranded and alone on the hostile planet. With only meager supplies, he must draw upon his ingenuity, wit and spirit to subsist and find a way to signal to Earth that he is alive.","Drama, Adventure, Science Fiction",Genre Films,United States of America,Ridley Scott,"Chen Shu, Narantsogt Tsogtsaikhan, Nick Mohammed, Kate Mara, Matt Damon, Donald Glover, Jason Ryan, Benedict Wong, Gruffudd Glyn, Szonja Oroszlán, Michael Peña, Yang Liu, Xue Xuxing, Balázs Medveczky, Kamilla Fátyol, Peter Linka, Jonathan Aris, Eddy Ko Hung, Charlie Gardner, Nicholas Wittman, Jessica Chastain, Dilyana Bouklieva, Sam Spruell, Declan Hannigan, Waleska Latorre, Dora Endre, Ben O'Brien, Kristen Wiig, Mackenzie Davis, Enzo Cilenti, Geoffrey Thomas, Nóra Lili Hörich, Scott Alexander Young, Mark O'Neal, James Fred Harkins Jr., Jeff Daniels, Peter Schueller, Björn Freiberg, James Dougherty, Greg De Cuir, Mike Kelly, Chiwetel Ejiofor, Matt Devere, Sebastian Stan, Nikolett Barabas, Lili Bordán, Frederik Pleitgen, Richard Rifkin, Sean Bean, Brian Caspe, Naomi Scott, Karen Gagnon, Aksel Hennie, Yang Haiwen",/5BHuvQ6p9kfc091Z8RiFNhCwL4b.jpg,C1
415,415,1250,Mystic River,322,7.7,2003-10-07,138,The lives of three men who were childhood friends are shattered when one of them suffers a family tragedy.,"Thriller, Crime, Drama, Mystery",Warner Bros. Pictures,United States of America,Clint Eastwood,"Michael McGovern, Charley Broderick, Eli Wallach, Celeste Oliva, Spencer Treat Clark, Kevin Bacon, Jason Kelly, Joe Stapleton, Tori Davis, Andrew Mackin, Connor Paolo, Tom Kemp, Bill Thorpe, Duncan B. Putney, Celine du Tertre, Douglass Bowen Flynn, Bates Wilder, Cayden Boyd, Patrick Shea, Shawn Fitzgibbon, Thomas Derrah, Colleen Kelly, Emmy Rossum, Marcia Gay Harden, Miles Herter, Bill Richards, Frank Ridley, Dave Zee Garison, Laurence Fishburne, Jim Smith, Michael Peavey, Kevin Conway, Cameron Bowen, Kevin Chapman, Laura Linney, Scott Winters, Lonnie Farmer, Adam Nelson, Will Lyman, John Franchi, John Doman, Ed O'Keefe, Lance Norris, Zabeth Russell, Sean Penn, Matty Blake, Robert Wahlberg, Tom Guiry, Kris Williams, Jenny O'Hara, Susan Willis, Ken Cheeseman, Jillian Wheeler, Tim Robbins, Ari Graynor, John Zaffis, T. Bruce Page, José Ramón Rosario, Jonathan Togo",/hCHVDbo6XJGj3r2i4hVjKhE0GKF.jpg,C1
485,485,1494,The Searchers,3114,7.7,1956-05-16,119,"As a Civil War veteran spends years searching for a young niece captured by Indians, his motivation becomes increasingly questionable.",Western,C.V. Whitney Pictures,United States of America,John Ford,"Chuck Roberson, John Wayne, Pippa Scott, Peter Mamakos, Hank Worden, Harry Carey, Jr., Ken Curtis, Lana Wood, Ward Bond, Jack Pennick, John Qualen, Walter Coy, Beulah Archuletta, Mae Marsh, Olive Carey, Chuck Hayward, Ruth Clifford, Dorothy Jordan, Natalie Wood, Antonio Moreno, Patrick Wayne, Frank McGrath, Henry Brandon, Terry Wilson, Vera Miles, Jeffrey Hunter",/jLBmgW0epNzJ1N9uzaVCjbyT94v.jpg,C1
502,502,1544,Cast Away,8358,7.7,2000-12-22,143,"Chuck Nolan, a top international manager for FedEx, and Kelly, a Ph.D. student, are in love and heading towards marriage. Then Chuck's plane to Malaysia crashes at sea during a terrible storm. He's the only survivor, and finds himself marooned on a desolate island. With no way to escape, Chuck must find ways to survive in his new home.","Adventure, Drama",20th Century Fox,United States of America,Robert Zemeckis,"Garret Davis, Dmitri S. Boudrine, David Allen Brooks, Semion Sudarikov, Valerie Wildman, Helen Hunt, Alice Vaughn, Chris Noth, Michael Forest, Lisa Long, Timothy Stack, Elden Henson, Yelena Popovic, Lari White, Tom Hanks, Paul Sanchez, Joe Conley, Vsevolod Boldin, Leonid Citer, Nick Searcy, Anne Bellamy, Valentina Ananina, Viveka Davis, Vince Martin, Peter Von Berg, John Duerler, Christopher Kriesa, Nan Martin, Wendy Worthington, Dennis Letts, Steve Monroe, François Duhamel, Lauren Birkell, Jay Acovone, Jennifer Choe, Jenifer Lewis, Geoffrey Blake, Derick Alexander",/7lLJgKnAicAcR5UEuo8xhSMj18w.jpg,B2
555,555,1708,Rush,96721,7.7,2013-09-02,123,"In the 1970s, a rivalry propels race car drivers Niki Lauda and James Hunt to fame and glory — until a horrible accident threatens to end it all.","Drama, Action",Revolution Films,United Kingdom,Ron Howard,"Alistair Petrie, Zack Eisaku Niizato, Natalie Dormer, Val Jobara, Rob Austin, Michael Vardian, James Hunt, Cristian Stelluti, Luca Naddeo, Akira Koieyama, Vincent Riotta, Erich Redman, Marco Napoli, Roger Nevares, Vanessa Zachos, Joe Ferrara, Geoffrey Streatfeild, Bob Constanduros, Christopher Wolert, Lee Nicholas Harris, Paulo Barone, Cristian Solimeno, Jamie de Courcey, Chris Hemsworth, Marco Canadea, Jochen Kolenda, Simon Taylor, Raffaello Degruttola, Douglas Reith, Christian Feist, Eiji Mihara, David Calder, Hans-Eckart Eckhardt, Anthony Wolfe, Roberto Cavazos, Vanda Dadras, Matthew Watkinson, Julian Rhind-Tutt, Luca Zizzari, Martin Savage, Augusto Dall'Ara, Marcello Walton, Colin Stinton, Alexandra Maria Lara, Masashi Fujimoto, Jeremy Wolfe, Christian McKay, Polly Furnival, Hannah Britland, Philippe Spall, Jay Simpson, Tom Wlaschiha, James Norton, Demetri Goritsas, Julien Vialon, Morris Morrison, Daniel Chapple, Xavier Laurent, Andreas Engelmann, Mark Wright, Joanna Finata, Stephen Mangan, Alastair Caldwell, Alan Bayer, Ilario Calvo, Scott Hopkins, Folker Banik, Patrick Baladi, Francesco Fronte, Olivia Wilde, Jamie Sives, Joséphine de la Baume, Niki Lauda, Brooke Johnston, Pierfrancesco Favino, Eddie Bagayawa, Lisa McAllister, Klaus D. Mund, Daniel Brühl",/5akKFgS7eeXUw9rKTEujryKrH17.jpg,B2
676,676,2125,Atonement,4347,7.7,2007-02-27,123,"As a 13-year-old, fledgling writer Briony Tallis irrevocably changes the course of several lives when she accuses her older sister's lover of a crime he did not commit.","Drama, Romance",Universal Pictures,France,Joe Wright,"Alfie Allen, Romola Garai, John Normington, Paul Stocker, Felix von Simson, Roger Evans, Alice Orr-Ewing, James McAvoy, Wendy Nottingham, Nick Bagnall, Alex Noodle, Kelly Scott, Benedict Cumberbatch, Lionel Abelanski, Mark Holgate, Keira Knightley, Patrick Kennedy, Peter McNeil O'Connor, Tilly Vosburgh, Nonso Anozie, Vivienne Gibbs, Ian Bonar, Gina McKee, Neil Maskell, Billy Seymour, Craig Douglas, Juno Temple, Julia West, Jamie Beamish, Michelle Duncan, Tobias Menzies, Anthony Minghella, Elliott Francis, Saoirse Ronan, Jérémie Renier, Ryan Kiggell, Leander Deeny, Brenda Blethyn, Harriet Walter, Peter Wight, Johnny Harris, Daniel Mays, Katy Lawrence, Charlie von Simson, Bronson Webb, Olivia Grant, Michel Vuillermoz, Vanessa Redgrave",/hMRIyBjPzxaSXWM06se3OcNjIQa.jpg,B2
693,693,2180,The King's Speech,45269,7.7,2010-11-26,118,"The King's Speech tells the story of the man who became King George VI, the father of Queen Elizabeth II. After his brother abdicates, George ('Bertie') reluctantly assumes the throne. Plagued by a dreaded stutter and considered unfit to be king, Bertie engages the help of an unorthodox speech therapist named Lionel Logue. Through a set of unexpected techniques, and as a result of an unlikely friendship, Bertie is able to find his voice and boldly lead the country into war.","Drama, History",The Weinstein Company,United Kingdom,Tom Hooper,"Roger Parrott, Ramona Marquez, Robert Portal, Anthony Andrews, Michael Gambon, Danny Emes, Derek Jacobi, Sean Talo, Tim Downie, Claire Bloom, John Albasiny, Dean Ambridge, David Bamber, James Currie, Graham Curry, John Warnaby, Julianne Buescher, Helena Bonham Carter, Charles Armstrong, Tony Earnshaw, Patrick Ryecart, Richard Dixon, Jake Hathaway, Jennifer Ehle, Colin Firth, Timothy Spall, Dominic Applewhite, Dick Ward, Paul Trussell, Adrian Scarborough, Roger Hammond, Freya Wilson, Geoffrey Rush, Calum Gittins, Simon Chandler, Ben Wimsett, Guy Pearce, Teresa Gallagher, Orlando Wells, Andrew Havill, Eve Best",/uQ538BfYLDJh3GXlzRZLo0j7PFj.jpg,C2
812,812,2691,Marriage Story,492188,7.7,2019-09-28,137,"A stage director and an actress struggle through a grueling, coast-to-coast divorce that pushes them to their personal extremes.",Drama,Heyday Films,United Kingdom,Noah Baumbach,"Jordyn Curet, Mickey Sumner, Raymond J. Lee, Hannah Dunne, Erin Evans, Merritt Wever, Gideon Glick, Tunde Adebimpe, Kyle Bornheimer, Vinny Chhibber, Dean Wareham, Rich Fulcher, Amir Talai, Peter Oliver, Martha Kelly, Mark O'Brien, Motell Gyn Foster, Adam Driver, Sarah Jones, Matthew Shear, Emily Cass McDonnell, Becca Blackwell, Jasmine Cephas Jones, Julie Hagerty, Bashir Salahuddin, Scarlett Johansson, Annie Hamilton, Juan Alfonso, Connie Marie Flores, Pilar Holland, Justin Claiborne, Alan Alda, Azhy Robertson, Julia Greer, Roslyn Ruff, David Turner, Bill Blair, Eric Berryman, Ayden Mayeri, McKinley Belcher III, Wallace Shawn, Lucas Neff, Matthew Maher, Andrew Steven Hernandez, Ray Liotta, Pete Simpson, Santiago Mallan, Robert Smigel, Laura Dern, Mary Wiseman, Brooke Bloom, Amanda Rovner, Irene Choi, Carlos Jacott, Jeremy Barber, Mary Hollis Inboden",/2JRyCKaRKyJAVpsIHeLvPw5nHmw.jpg,C1
882,882,3010,Platoon,792,7.7,1986-12-19,120,"As a young and naive recruit in Vietnam, Chris Taylor faces a moral crisis when confronted with the horrors of war and the duality of man.","Drama, War, Action",Hemdale Film Corporation,United Kingdom,Oliver Stone,"Mark Moses, Warren McLean, Basile Achara, Clarisa Ortacio, Romy Sevilla, Steve Barredo, Kevin Dillon, Richard Edson, Charlie Sheen, Li Thi Van, Ron Barracks, Bob Orwig, Ivan Kane, Dale Dye, Mark Ebenhoch, Oliver Stone, J. Adam Glover, Tony Todd, Than Rogers, Corkey Ford, Peter Hicks, Corey Glover, Robert 'Rock' Galotti, Reggie Johnson, Li Mai Thao, Brad Cassini, Keith David, John C. McGinley, Kevin Eshelman, David Neidorf, Paul Sanchez, Francesco Quinn, Johnny Depp, Matthew Westfall, H. Gordon Boos, Forest Whitaker, Chris Castillejo, Tom Berenger, Nick Nicholson, Willem Dafoe, Chris Pedersen, James Terry McIlvain, Andrew B. Clark, Bernardo Manalili",/m3mmFkPQKvPZq5exmh0bDuXlD9T.jpg,C1
936,936,3259,Memoirs of a Geisha,1904,7.7,2005-12-06,146,"In the years before World War II, a penniless Japanese child is torn from her family to work as a maid in a geisha house.","Drama, Romance, History",Columbia Pictures,United States of America,Rob Marshall,"Michelle Aguilar Camaya, Youki Kudoh, Clarissa Park, Etsuo Hongo, Wendy Lam, Osamu Saito, Jacqueline Osaki, Jennie Baek, Paul Adelstein, Allen Dam, Shizuko Hoshi, Ray Tom, Kazumi Aihara, Anthony Begonia, Jade Refuerzo, Brooke Miyasaki, Daisuke Dewaarashi, Skye Nakamura, Kotoko Kawamura, Teanna Lee, Hannah Hwang, Julia Ling, Thomas Ikeda, Shûhei Mainoumi, Sophie Oda, Navia Nguyen, Doug Ming, Rick Mali, Takayo Fischer, Shannon Abero, Steve Terada, Chad Cleven, Ruffy Landayan, Ken Watanabe, Teddy Lau, Rosie Endow, Masakazu Yoshizawa, Kasey Okazaki, Koji Yakusho, Togo Igawa, Koji Toyoda, Shaye Uyematsu, Addie Yungmee, Kim Hazel, Zoe Weizenbaum, Minae Noji, Yuki Bird, Samantha Futerman, Steve Sornbutnark, Austin Michael Scott, Melissa Morinishi, Henry T. Yamada, Yōko Narahashi, Jordan Tambara, Maggie Hai-Uyen, Albert 'Sumo' Lee, Branden Weslee Kong, Emma Fusako Ishii, Mami Saito, Stacy Suzuki, Ted Levine, Richard J. Bell, Kaori Momoi, Gong Li, Dino Rivera, Diane Mizota, Allison Chan, Elizabeth Sung, Stacey Lee, Masa Kanome, Nao Nojima, Ace Yonamine, Jasper Salon, Natsuo Tomita, La Na Shi, Stefani Lee, Michelle Obi, Yasusuke Uike, Tsai Chin, Kanako Miyamoto, Joseph Steven Yang, Eugenia Yuan, Cassidy Adams, Aurelie Kyinn, Michelle Yeoh, Steffinnie Phrommany, Brannon Bates, Fumi Akutagawa, Michael Chen, Karl Yune, Deziree Del Rosario, Emilie Endow, Janelle Dote, Randall Duk Kim, Ayaka Oyama, Catherine Kim Poon, Tateo Takahashi, Nikki Tuazon, Faith Shin, Cameron Duncan, Asako Takasue, Aaron Takahashi, Ashia Meyers, Lena Ahn, Zhang Ziyi, Ryan Moriarty, Suzuka Ohgo, Hikari, Miki Fujitani, Jon Liggett, Amy Saki Kawakami, Jia Mae, David Okihiro, Shiho Miyazawa, Tohoru Masamune, Ren Urano, Danton Mew, Cathy Shim, Cary-Hiroyuki Tagawa, Miwa Tachibana, Sam Arnold, James Huang, Laura Miro, Kenneth Tsang, James Taku Leung, Ricky Pak, Clara Soyoung, Mako, Chieko Hidaka, Nobu Matsuhisa, Miyako Tachibana, Kiyoko Ando, Shelly Oto",/pBwYsQaSTgnPphIy02DJjCF2cqs.jpg,C1
1004,1004,3647,Magnolia,334,7.7,1999-12-17,189,"On one random day in the San Fernando Valley, a dying father, a young wife, a male caretaker, a famous lost son, a police officer in love, a boy genius, an ex-boy genius, a game show host and an estranged daughter will each become part of a dazzling multiplicity of plots, but one story.",Drama,New Line Cinema,United States of America,Paul Thomas Anderson,"Herb Santos Jr., Jim Meskimen, Jim Beaver, Steven Bush, Dale Gibson, Larry Ballard, Michael Lee Phillips Jr., Lillian Adams, Neil Pepe, Jeremy Blackman, Amy Brown, Julianne Moore, Luis Guzmán, Lionel Mark Smith, Annette Helde, Eileen Ryan, Jason Andrews, Juan Medrano, Miriam Margolyes, Aimee Mann, Brad Hunt, Michael Murphy, Patrick Warren, Missy Spell Tanner, Melinda Dillon, Paul Thomas Anderson, Tom Ohmer, Matt Gerald, Tom Tangen, James Kiriyama-Lem, Ricky Jay, Henry Gibson, Rod McLachlan, Tim Soronen, Phil Hawn, Bruno Angelico, Mark Flanagan, John C. Reilly, John S. Davies, Mike Massa, Douglas Busby, Allan Graf, Orlando Jones, Charlie Scott Jr., Greg Bronson, Philip Seymour Hoffman, Clark Gregg, Genevieve Zweig, Art Frankel, Meagen Fay, Nancy Marston, Neil Flynn, Paul F. Tompkins, Michael Shamus Wiles, Ezra Buzzington, Marc Davies, Jim Ortlieb, John Kraft Seitz, Clement Blake, Raymond 'Big Guy' Gonzales, Julie Brewer, Robert Bella, Patricia Forte, Felicity Huffman, Lynne Lerner, Michael Laren, Jason Robards, Emmanuel Johnson, Jake Cross, Denise Woolfork, Kevin Breznahan, Miguel Pérez, Mary Lynn Rajskub, Scott Burkett, Tom Cruise, Chris O'Hara, Cory Buck, William H. Macy, Bruce Gregory, Frank Elmore, Holly Houston, Brett Higgins, Natalie Elizabeth Marston, Brian Higgins, Thomas Jane, Scott Alan Smith, Benjamin Niedens, Robert Downey Sr., Bobby Brewer, Jamala Gaither, Brian Kehew, April Grace, Patton Oswalt, Alfred Molina, Guillermo Melgarejo, Spencer Kayden, Danny Wells, Melora Walters, Michael Bowen, Bob Brewer, Patricia Scanlon, Colleen Pelletier, Don McManus, William Mapother, Pat Healy, John Pritchett, Cleo King, Craig Kvinsland, David Masuda, Philip Baker Hall, Virginia Pereira, Maurey Marston, Veronica Hart",/uq2u8HgtLFJkjNq2kHb2jvipIPT.jpg,C1
1012,1012,3686,Philadelphia,9800,7.7,1993-12-22,126,Two competing lawyers join forces to sue a prestigious law firm for AIDS discrimination. As their unlikely friendship develops their courage overcomes the prejudice and corruption of their powerful adversaries.,Drama,TriStar Pictures,United States of America,Jonathan Demme,"Ron Vawter, Chandra Wilson, Karen Finley, Anna Deavere Smith, Roger Corman, Paul Lazar, Dan Olmstead, Lisa Summerour, Tak Fujimoto, Adam LeFevre, Julius Erving, Ford Wheeler, Daniel Chapman, Tom Hanks, Gary Goetzman, Daniel von Bargen, Warren Miller, Mark Sorensen Jr., Charles Napier, Charles Glenn, Tracey Walter, Robert W. Castle, Robert Ridgely, Tony Devon, Denzel Washington, Q Lazzarus, José Castillo, Harry Northup, Buzz Kilman, David Drake, Jason Robards, Antonio Banderas, Kathryn Witt, Jim Roche, Lisa Talerico, Lucas Platt, Bob Bowersox, Tom Detrik, Andre B. Blake, Joanne Woodward, Mary Steenburgen, Jaime Gomez, Roy Blount Jr., Elizabeth Roby, Ann Dowd, Charles Techman, Peter Jacobs, Lauren Roselli, Jeffrey Williamson, Tony Fitzpatrick, Bill Rowe, Joey Perillo, Gene Borkan, John Bedford Lloyd, Bradley Whitford, Kenneth Utt, Roberta Maxwell, Stephanie Roth Haberle, Lawrence T. Wrentz, Ana Leza, Obba Babatundé, Quentin Crisp",/tFe5Yoo5zT495okA49bq1vPPkiV.jpg,C1
1015,1015,3706,The Last Picture Show,25188,7.7,1971-10-03,119,"High school seniors and best friends, Sonny and Duane, live in a dying Texas town. The handsome Duane is dating a local beauty, while Sonny is having an affair with the coach's wife. As graduation nears and both boys contemplate their futures, Duane eyes the army and Sonny takes over a local business. Each struggles to figure out if he can escape this dead-end town and build a better life somewhere else.",Drama,BBS Productions,United States of America,Peter Bogdanovich,"Randy Quaid, Gordon Hurst, Leon Brown, Faye Jordan, Will Morris Hannis, Joye Hash, Bill Thurman, Mike Hosford, Stuart Spates, Helena Humann, Rebecca Ulrick, Cybill Shepherd, Janice O'Malley, Charles Salmon, Merrill Shepherd, Charles Seybert, Eileen Brennan, George Gaulden, Joe Heathcock, Bobby McGriff, Grover Lewis, Barc Doyle, Clu Gulager, Peter Bogdanovich, Loyd Catlett, Otis Elmore, Pamela Keller, Cloris Leachman, Buddy Wood, Tom Martin, Jessie Lee Fulton, Robert Glenn, Jeff Bridges, Marjorie Jay, Kimberly Hyde, Sharon Ullrick, Timothy Bottoms, Frank Marshall, Ellen Burstyn, John Hillerman, Kenny Wood, Ben Johnson, Gary Brockette, Robert Arnold, Sam Bottoms, Jack Mueller, Noble Willingham, Floyd Mahaney",/7NYePZc0lZrRomtmQsjOJMePTEb.jpg,C1
